Date,AAPL,ABBV,BA,BAC,CAT,CVX,GOOGL,GS,HD,JNJ,JPM,MCD,MSFT,NKE,NVDA,PFE,UNH,V,WMT,XOM
2023-08-14,177.38116455078125,139.40884399414062,236.7100067138672,29.004541397094727,273.8233337402344,147.31356811523438,130.34515380859375,317.87445068359375,310.1510009765625,160.66180419921875,146.28273010253906,272.4436340332031,317.95965576171875,102.70438385009766,43.721187591552734,30.761600494384766,487.3963928222656,238.3573455810547,52.00879669189453,101.93016815185547
2023-08-15,175.3944091796875,139.27149963378906,232.25999450683594,28.076173782348633,266.92340087890625,143.01171875,128.80679321289062,312.66973876953125,312.2095947265625,160.19863891601562,142.55877685546875,271.9625244140625,315.8205261230469,101.66438293457031,43.90805435180664,30.181676864624023,483.3517150878906,235.3447723388672,51.74225997924805,99.31327056884766
2023-08-16,174.52462768554688,138.74964904785156,229.9499969482422,27.466636657714844,264.17120361328125,142.46388244628906,127.73485565185547,309.7520751953125,313.0461730957031,159.68914794921875,141.95387268066406,269.22686767578125,315.0535888671875,101.6452865600586,43.45438766479492,30.2584285736084,480.3658447265625,234.81488037109375,51.76826095581055,97.64212799072266
2023-08-17,171.98439025878906,137.348876953125,224.5399932861328,27.457260131835938,264.8063049316406,144.84857177734375,128.94573974609375,308.2556457519531,307.6412048339844,161.1897735595703,140.4794158935547,265.88751220703125,311.5923156738281,100.23314666748047,43.31249237060547,31.136842727661133,471.2080078125,232.9307861328125,50.607810974121094,99.53363037109375
2023-08-18,172.46873474121094,137.45872497558594,226.64999389648438,27.297842025756836,263.4878234863281,145.89129638671875,126.5041732788086,305.81793212890625,307.7257995605469,159.7817840576172,140.80076599121094,265.7743225097656,311.1990966796875,100.004150390625,43.26751708984375,31.264768600463867,475.4816589355469,233.71580505371094,51.3359375,101.03948974609375
2023-08-21,173.80307006835938,137.47705078125,227.22000122070312,27.335350036621094,262.4774169921875,145.4016571044922,127.40734100341797,303.1167907714844,304.6144104003906,155.0204620361328,141.28282165527344,264.1706237792969,316.5089111328125,98.14356231689453,46.9328498840332,31.563262939453125,474.7566833496094,234.98170471191406,51.19941711425781,99.81829071044922
2023-08-22,175.177001953125,135.71922302246094,230.07000732421875,26.669551849365234,260.0235290527344,144.2047882080078,128.1120147705078,300.0390930175781,305.0092468261719,153.78846740722656,138.35279846191406,264.42535400390625,317.0792541503906,96.8077621459961,45.634796142578125,31.41827964782715,469.6626281738281,236.07095336914062,51.036888122558594,99.2581787109375
2023-08-23,179.02194213867188,134.65719604492188,228.5800018310547,26.678926467895508,262.74688720703125,144.3951873779297,131.37734985351562,303.3708190917969,306.52264404296875,152.40823364257812,139.28848266601562,265.89691162109375,321.5434875488281,94.2220230102539,47.081756591796875,31.264768600463867,466.896240234375,237.76858520507812,51.39119338989258,98.38587188720703
2023-08-24,174.33685302734375,134.24517822265625,217.30999755859375,26.83834457397461,259.1573486328125,143.20736694335938,128.80679321289062,301.1403503417969,303.2326354980469,152.92697143554688,139.1561737060547,266.3497009277344,314.63079833984375,93.15338134765625,47.12871551513672,30.83835220336914,465.6180114746094,234.9915008544922,50.99787902832031,97.65131378173828
2023-08-25,176.541015625,134.3001251220703,223.41000366210938,26.725814819335938,262.2945861816406,144.27732849121094,128.90603637695312,301.3190612792969,303.4864196777344,155.11964416503906,138.98606872558594,268.45330810546875,317.5905456542969,94.30789184570312,45.98454666137695,31.025978088378906,466.5909729003906,238.03355407714844,51.30017852783203,99.39588928222656
2023-08-28,178.1027069091797,134.97763061523438,227.05999755859375,26.969629287719727,264.44061279296875,145.26565551757812,130.0275421142578,306.7967834472656,306.3534240722656,153.29086303710938,139.4680633544922,267.6043395996094,318.2985534667969,95.06167602539062,46.80095291137695,30.880990982055664,468.6514587402344,239.2699737548828,51.59272766113281,100.23147583007812
